   1.0000000e-01   1.0000000e-01   0.0000000e+00   0.0000000e+00
   1.4756209e-01   1.5558275e-01   6.1901474e-04   6.3783224e-04
   1.9648359e-01   2.1751703e-01   1.4732496e-03   1.5622991e-03
   2.4774188e-01   2.8895548e-01   2.5727682e-03   2.8134081e-03
   3.0201934e-01   3.7352880e-01   3.9297240e-03   4.4457870e-03
   3.5949514e-01   4.7469947e-01   5.5585695e-03   6.5334945e-03
   4.1982839e-01   5.9398736e-01   7.4730254e-03   9.1596379e-03
   4.8202114e-01   7.2772865e-01   9.6835296e-03   1.2402002e-02
   5.4452697e-01   8.6470585e-01   1.2194943e-02   1.6307849e-02
   6.0548541e-01   9.8558946e-01   1.5002665e-02   2.0845390e-02
   6.6326478e-01   1.0747795e+00   1.8093124e-02   2.5891200e-02
   7.1645026e-01   1.1306857e+00   2.1445439e-02   3.1277888e-02
   7.6368287e-01   1.1615752e+00   2.5031998e-02   3.6852564e-02
   8.0381719e-01   1.1772291e+00   2.8818602e-02   4.2514309e-02
   8.3614523e-01   1.1852522e+00   3.2767394e-02   4.8202720e-02
   8.6066880e-01   1.1896912e+00   3.6838780e-02   5.3888684e-02
   8.7811646e-01   1.1917516e+00   4.0994828e-02   5.9559096e-02
   8.8966735e-01   1.1916241e+00   4.5202740e-02   6.5204742e-02
   8.9654678e-01   1.1898881e+00   4.9434926e-02   7.0818147e-02
   8.9986051e-01   1.1872508e+00   5.3674085e-02   7.6394872e-02
   9.0063049e-01   1.1842902e+00   5.7903404e-02   8.1930832e-02
   8.9957135e-01   1.1811332e+00   6.2108876e-02   8.7422849e-02
   8.9703169e-01   1.1775648e+00   6.6284885e-02   9.2870418e-02
   8.9360454e-01   1.1738240e+00   7.0421407e-02   9.8271191e-02
   8.8935899e-01   1.1698090e+00   7.4518919e-02   1.0362570e-01
   8.8467568e-01   1.1656184e+00   7.8570881e-02   1.0893248e-01
   8.7948692e-01   1.1612652e+00   8.2578779e-02   1.1419171e-01
   8.7401656e-01   1.1567884e+00   8.6538921e-02   1.1940265e-01
   8.6819504e-01   1.1522239e+00   9.0451688e-02   1.2456528e-01
   8.6215028e-01   1.1476009e+00   9.4314413e-02   1.2967911e-01
   8.5585906e-01   1.1429137e+00   9.8125765e-02   1.3474409e-01
   8.4931011e-01   1.1381547e+00   1.0188708e-01   1.3976038e-01
   8.4251430e-01   1.1333244e+00   1.0559773e-01   1.4472788e-01
   8.3554905e-01   1.1284248e+00   1.0925334e-01   1.4964602e-01
   8.2837067e-01   1.1234547e+00   1.1285637e-01   1.5451514e-01
   8.2097915e-01   1.1184142e+00   1.1640684e-01   1.5933522e-01
   8.1337073e-01   1.1132871e+00   1.1989951e-01   1.6410545e-01
   8.0554732e-01   1.1080817e+00   1.2333705e-01   1.6882624e-01
   7.9750896e-01   1.1027981e+00   1.2671949e-01   1.7349760e-01
   7.8918080e-01   1.0974059e+00   1.3004192e-01   1.7811851e-01
   7.8058282e-01   1.0919131e+00   1.3330564e-01   1.8268925e-01
   7.7172546e-01   1.0863240e+00   1.3651134e-01   1.8720995e-01
   7.6235731e-01   1.0805669e+00   1.3964637e-01   1.9167749e-01
   7.5252278e-01   1.0746544e+00   1.4271296e-01   1.9609243e-01
   7.4231698e-01   1.0686136e+00   1.4571590e-01   2.0045595e-01
   7.3173988e-01   1.0624446e+00   1.4865519e-01   2.0476804e-01
   7.2079150e-01   1.0561474e+00   1.5153083e-01   2.0902870e-01
   7.0947184e-01   1.0497220e+00   1.5434281e-01   2.1323795e-01
   6.9721888e-01   1.0430061e+00   1.5707244e-01   2.1739089e-01
   6.8423001e-01   1.0360567e+00   1.5972629e-01   2.2148924e-01
   6.7056314e-01   1.0288905e+00   1.6230628e-01   2.2553351e-01
   6.5584402e-01   1.0214021e+00   1.6480023e-01   2.2952039e-01
   6.3988600e-01   1.0135388e+00   1.6720204e-01   2.3344825e-01
   6.2286142e-01   1.0053492e+00   1.6951734e-01   2.3731860e-01
   6.0394498e-01   9.9660280e-01   1.7172206e-01   2.4112482e-01
   5.8341636e-01   9.8737771e-01   1.7382434e-01   2.4486916e-01
   5.6048155e-01   9.7744925e-01   1.7580318e-01   2.4854578e-01
   5.3506647e-01   9.6679574e-01   1.7765667e-01   2.5215415e-01
   5.0597950e-01   9.5506580e-01   1.7935479e-01   2.5568581e-01
   4.7329978e-01   9.4227517e-01   1.8089989e-01   2.5914138e-01
   4.3579593e-01   9.2803081e-01   1.8226231e-01   2.6251229e-01
   3.9221611e-01   9.1186060e-01   1.8340947e-01   2.6578855e-01
   3.4191654e-01   8.9344052e-01   1.8432182e-01   2.6896366e-01
   2.8375906e-01   8.7207218e-01   1.8495863e-01   2.7202334e-01
   2.1734680e-01   8.4698959e-01   1.8528143e-01   2.7495145e-01
   1.4316765e-01   8.1737729e-01   1.8525618e-01   2.7773052e-01
   6.3468394e-02   7.8212570e-01   1.8484915e-01   2.8033611e-01
  -1.6728853e-02   7.3972120e-01   1.8402469e-01   2.8272550e-01
  -9.0999137e-02   6.8963833e-01   1.8283628e-01   2.8488346e-01
  -1.5314772e-01   6.3030697e-01   1.8131263e-01   2.8675783e-01
  -1.9938811e-01   5.6031220e-01   1.7952238e-01   2.8830090e-01
  -2.2979012e-01   4.7790671e-01   1.7754931e-01   2.8945688e-01
  -2.4663592e-01   3.8129555e-01   1.7546952e-01   2.9016150e-01
  -2.5300685e-01   2.6981545e-01   1.7334408e-01   2.9034400e-01
  -2.5158263e-01   1.4690629e-01   1.7121743e-01   2.8994076e-01
  -2.4456986e-01   2.1514463e-02   1.6912443e-01   2.8891215e-01
  -2.3384932e-01  -9.0480247e-02   1.6708661e-01   2.8729107e-01
  -2.2128751e-01  -1.7633060e-01   1.6511771e-01   2.8518103e-01
  -2.0844542e-01  -2.3269209e-01   1.6322261e-01   2.8272637e-01
  -1.9637233e-01  -2.6503205e-01   1.6139952e-01   2.8006616e-01
  -1.8554037e-01  -2.8170579e-01   1.5964276e-01   2.7730107e-01
  -1.7603236e-01  -2.8916371e-01   1.5794544e-01   2.7449198e-01
  -1.6773599e-01  -2.9150415e-01   1.5630089e-01   2.7167341e-01
  -1.6047115e-01  -2.9112324e-01   1.5470324e-01   2.6886431e-01
  -1.5405068e-01  -2.8933848e-01   1.5314759e-01   2.6607471e-01
  -1.4832013e-01  -2.8686777e-01   1.5162994e-01   2.6330984e-01
  -1.4314826e-01  -2.8409626e-01   1.5014703e-01   2.6057225e-01
  -1.3841348e-01  -2.8119513e-01   1.4869620e-01   2.5786276e-01
  -1.3401583e-01  -2.7823600e-01   1.4727535e-01   2.5518148e-01
  -1.2988186e-01  -2.7527085e-01   1.4588281e-01   2.5252836e-01
  -1.2595326e-01  -2.7232021e-01   1.4451724e-01   2.4990328e-01
  -1.2219072e-01  -2.6938655e-01   1.4317764e-01   2.4730602e-01
  -1.1855870e-01  -2.6647141e-01   1.4186310e-01   2.4473635e-01
  -1.1503597e-01  -2.6355975e-01   1.4057302e-01   2.4219401e-01
  -1.1159567e-01  -2.6065930e-01   1.3930671e-01   2.3967884e-01
  -1.0822395e-01  -2.5776140e-01   1.3806377e-01   2.3719062e-01
  -1.0490216e-01  -2.5487252e-01   1.3684370e-01   2.3472923e-01
  -1.0162003e-01  -2.5199096e-01   1.3564620e-01   2.3229451e-01
  -9.8369789e-02  -2.4911350e-01   1.3447095e-01   2.2988629e-01
  -9.5143372e-02  -2.4623879e-01   1.3331770e-01   2.2750444e-01
  -9.1935855e-02  -2.4336421e-01   1.3218626e-01   2.2514882e-01
  -8.8746308e-02  -2.4048914e-01   1.3107657e-01   2.2281933e-01
  -8.5565390e-02  -2.3761133e-01   1.2998830e-01   2.2051581e-01
  -8.2386952e-02  -2.3472898e-01   1.2892125e-01   2.1823812e-01
  -7.9211309e-02  -2.3184198e-01   1.2787537e-01   2.1598618e-01
  -7.6038841e-02  -2.2895024e-01   1.2685063e-01   2.1375991e-01
  -7.2862035e-02  -2.2605161e-01   1.2584677e-01   2.1155916e-01
  -6.9677013e-02  -2.2314486e-01   1.2486364e-01   2.0938382e-01
  -6.6490876e-02  -2.2023186e-01   1.2390142e-01   2.0723388e-01
  -6.3297469e-02  -2.1731076e-01   1.2295989e-01   2.0510921e-01
  -6.0094492e-02  -2.1438080e-01   1.2203893e-01   2.0300970e-01
  -5.6881686e-02  -2.1144168e-01   1.2113853e-01   2.0093528e-01
  -5.3660669e-02  -2.0849355e-01   1.2025871e-01   1.9888591e-01
  -5.0428535e-02  -2.0553550e-01   1.1939936e-01   1.9686149e-01
  -4.7184171e-02  -2.0256706e-01   1.1856041e-01   1.9486192e-01
  -4.3927749e-02  -1.9958779e-01   1.1774187e-01   1.9288717e-01
  -4.0658260e-02  -1.9659722e-01   1.1694371e-01   1.9093717e-01
  -3.7374665e-02  -1.9359487e-01   1.1616585e-01   1.8901183e-01
  -3.4076085e-02  -1.9058010e-01   1.1540832e-01   1.8711111e-01
  -3.0761554e-02  -1.8755194e-01   1.1467122e-01   1.8523506e-01
  -2.7430323e-02  -1.8451029e-01   1.1395439e-01   1.8338352e-01
  -2.4081541e-02  -1.8145464e-01   1.1325781e-01   1.8155642e-01
  -2.0714359e-02  -1.7838448e-01   1.1258143e-01   1.7975370e-01
  -1.7327929e-02  -1.7529930e-01   1.1192523e-01   1.7797529e-01
  -1.3921400e-02  -1.7219860e-01   1.1128918e-01   1.7622112e-01
  -1.0493924e-02  -1.6908188e-01   1.1067323e-01   1.7449114e-01
