   1.0000000e-01   1.0000000e-01   0.0000000e+00   0.0000000e+00
   1.5423537e-01   1.5589825e-01   6.3467625e-04   6.3836972e-04
   2.1379108e-01   2.1904995e-01   1.5469813e-03   1.5670428e-03
   2.8105963e-01   2.9324015e-01   2.7700689e-03   2.8320105e-03
   3.5849552e-01   3.8305031e-01   4.3468630e-03   4.4976216e-03
   4.4794153e-01   4.9313463e-01   6.3318689e-03   6.6532876e-03
   5.4948333e-01   6.2562576e-01   8.7828636e-03   9.4020015e-03
   6.5991324e-01   7.7607071e-01   1.1751282e-02   1.2843041e-02
   7.7018798e-01   9.2643877e-01   1.5258002e-02   1.7022053e-02
   8.6806394e-01   1.0518344e+00   1.9270654e-02   2.1876749e-02
   9.4355514e-01   1.1362627e+00   2.3700816e-02   2.7240131e-02
   9.9397446e-01   1.1830374e+00   2.8425498e-02   3.2906306e-02
   1.0234042e+00   1.2049933e+00   3.3324639e-02   3.8710329e-02
   1.0386647e+00   1.2141724e+00   3.8309730e-02   4.4560164e-02
   1.0456029e+00   1.2173876e+00   4.3322089e-02   5.0406016e-02
   1.0478979e+00   1.2174858e+00   4.8329335e-02   5.6227283e-02
   1.0473894e+00   1.2154429e+00   5.3314303e-02   6.2013741e-02
   1.0453080e+00   1.2123448e+00   5.8267650e-02   6.7759070e-02
   1.0420724e+00   1.2086447e+00   6.3184602e-02   7.3460423e-02
   1.0384215e+00   1.2049327e+00   6.8059121e-02   7.9114152e-02
   1.0344577e+00   1.2011191e+00   7.2890235e-02   8.4720619e-02
   1.0303685e+00   1.1972883e+00   7.7676399e-02   9.0279225e-02
   1.0261897e+00   1.1933618e+00   8.2417370e-02   9.5790334e-02
   1.0218811e+00   1.1893235e+00   8.7113513e-02   1.0125403e-01
   1.0174925e+00   1.1851829e+00   9.1764424e-02   1.0667025e-01
   1.0130183e+00   1.1809856e+00   9.6370167e-02   1.1203881e-01
   1.0085289e+00   1.1767994e+00   1.0093050e-01   1.1736012e-01
   1.0040007e+00   1.1725937e+00   1.0544552e-01   1.2263410e-01
   9.9941505e-01   1.1683468e+00   1.0991526e-01   1.2786063e-01
   9.9477187e-01   1.1640588e+00   1.1433974e-01   1.3303970e-01
   9.9007116e-01   1.1597295e+00   1.1871894e-01   1.3817133e-01
   9.8531295e-01   1.1553591e+00   1.2305288e-01   1.4325550e-01
   9.8052487e-01   1.1509671e+00   1.2734148e-01   1.4829299e-01
   9.7570525e-01   1.1465526e+00   1.3158474e-01   1.5328375e-01
   9.7084091e-01   1.1421060e+00   1.3578270e-01   1.5822741e-01
   9.6593185e-01   1.1376273e+00   1.3993536e-01   1.6312397e-01
   9.6097808e-01   1.1331165e+00   1.4404272e-01   1.6797344e-01
   9.5597958e-01   1.1285737e+00   1.4810478e-01   1.7277581e-01
   9.5092389e-01   1.1239868e+00   1.5212132e-01   1.7753164e-01
   9.4580764e-01   1.1193523e+00   1.5609227e-01   1.8224109e-01
   9.4063975e-01   1.1146791e+00   1.6001781e-01   1.8690375e-01
   9.3542022e-01   1.1099671e+00   1.6389792e-01   1.9151963e-01
   9.3014905e-01   1.1052163e+00   1.6773261e-01   1.9608871e-01
   9.2482624e-01   1.1004268e+00   1.7152188e-01   2.0061101e-01
   9.1942409e-01   1.0955783e+00   1.7526498e-01   2.0508655e-01
   9.1392194e-01   1.0906560e+00   1.7896136e-01   2.0951532e-01
   9.0834910e-01   1.0856810e+00   1.8261181e-01   2.1389733e-01
   9.0270557e-01   1.0806534e+00   1.8621633e-01   2.1823256e-01
   8.9699136e-01   1.0755732e+00   1.8977491e-01   2.2252101e-01
   8.9120647e-01   1.0704403e+00   1.9328756e-01   2.2676270e-01
   8.8528527e-01   1.0652111e+00   1.9675091e-01   2.3095603e-01
   8.7914508e-01   1.0598305e+00   2.0016071e-01   2.3509902e-01
   8.7289786e-01   1.0543729e+00   2.0352270e-01   2.3919437e-01
   8.6654362e-01   1.0488386e+00   2.0683690e-01   2.4324207e-01
   8.6008236e-01   1.0432274e+00   2.1010330e-01   2.4724212e-01
   8.5351408e-01   1.0375393e+00   2.1332190e-01   2.5119452e-01
   8.4683877e-01   1.0317745e+00   2.1649270e-01   2.5509928e-01
   8.4005645e-01   1.0259327e+00   2.1961570e-01   2.5895639e-01
   8.3316710e-01   1.0200142e+00   2.2269090e-01   2.6276585e-01
   8.2617073e-01   1.0140188e+00   2.2571830e-01   2.6652766e-01
   8.1897791e-01   1.0078879e+00   2.2869426e-01   2.7023978e-01
   8.1136179e-01   1.0014727e+00   2.3160953e-01   2.7389700e-01
   8.0353242e-01   9.9491106e-01   2.3447266e-01   2.7750414e-01
   7.9548980e-01   9.8820289e-01   2.3728367e-01   2.8106119e-01
   7.8723393e-01   9.8134821e-01   2.4004255e-01   2.8456816e-01
   7.7876482e-01   9.7434703e-01   2.4274930e-01   2.8802505e-01
   7.7002789e-01   9.6716449e-01   2.4540155e-01   2.9143042e-01
   7.6069033e-01   9.5958799e-01   2.4798485e-01   2.9477554e-01
   7.5098859e-01   9.5176859e-01   2.5050947e-01   2.9806662e-01
   7.4092268e-01   9.4370629e-01   2.5297541e-01   3.0130366e-01
   7.3049261e-01   9.3540108e-01   2.5538267e-01   3.0448665e-01
   7.1940462e-01   9.2666793e-01   2.5772022e-01   3.0760876e-01
   7.0756870e-01   9.1745014e-01   2.5998469e-01   3.1066791e-01
   6.9512985e-01   9.0783906e-01   2.6218151e-01   3.1366746e-01
   6.8201719e-01   8.9779005e-01   2.6430839e-01   3.1660597e-01
   6.6765377e-01   8.8693988e-01   2.6634664e-01   3.1947177e-01
   6.5232729e-01   8.7546967e-01   2.6830557e-01   3.2227068e-01
   6.3575439e-01   8.6319844e-01   2.7017704e-01   3.2499758e-01
   6.1746600e-01   8.4982657e-01   2.7194761e-01   3.2764401e-01
   5.9753355e-01   8.3539622e-01   2.7361974e-01   3.3021150e-01
   5.7514720e-01   8.1937328e-01   2.7517237e-01   3.3268662e-01
   5.5013299e-01   8.0162644e-01   2.7660146e-01   3.3506666e-01
   5.2166738e-01   7.8158237e-01   2.7788654e-01   3.3733826e-01
   4.8929094e-01   7.5886697e-01   2.7901819e-01   3.3949486e-01
   4.5184530e-01   7.3255111e-01   2.7997011e-01   3.4151834e-01
   4.0817912e-01   7.0159256e-01   2.8071507e-01   3.4338885e-01
   3.5693023e-01   6.6445774e-01   2.8121985e-01   3.4508013e-01
   2.9672009e-01   6.1902755e-01   2.8144312e-01   3.4655570e-01
   2.2666211e-01   5.6248553e-01   2.8133945e-01   3.4776757e-01
   1.4697059e-01   4.9155053e-01   2.8086761e-01   3.4866065e-01
   5.9686590e-02   4.0196296e-01   2.7998378e-01   3.4915522e-01
  -2.9853738e-02   2.9007974e-01   2.7866110e-01   3.4914828e-01
  -1.1362642e-01   1.5679891e-01   2.7690984e-01   3.4852888e-01
  -1.8402051e-01   1.2411653e-02   2.7477992e-01   3.4721424e-01
  -2.3698031e-01  -1.2176359e-01   2.7235204e-01   3.4520064e-01
  -2.7312874e-01  -2.2474961e-01   2.6971480e-01   3.4260045e-01
  -2.9573383e-01  -2.9005766e-01   2.6694569e-01   3.3959240e-01
  -3.0880360e-01  -3.2554820e-01   2.6410301e-01   3.3635146e-01
  -3.1569202e-01  -3.4289710e-01   2.6122614e-01   3.3300022e-01
  -3.1872687e-01  -3.5048572e-01   2.5833976e-01   3.2960681e-01
  -3.1941651e-01  -3.5302749e-01   2.5545896e-01   3.2620658e-01
  -3.1869782e-01  -3.5300074e-01   2.5259278e-01   3.2281744e-01
  -3.1716415e-01  -3.5176617e-01   2.4974685e-01   3.1944917e-01
  -3.1514125e-01  -3.4990206e-01   2.4692424e-01   3.1610595e-01
  -3.1281667e-01  -3.4768169e-01   2.4412664e-01   3.1278973e-01
  -3.1028738e-01  -3.4524088e-01   2.4135482e-01   3.0950129e-01
  -3.0767207e-01  -3.4274592e-01   2.3860979e-01   3.0624170e-01
  -3.0498757e-01  -3.4020018e-01   2.3589159e-01   3.0301085e-01
  -3.0228412e-01  -3.3766338e-01   2.3320061e-01   2.9980907e-01
  -2.9955113e-01  -3.3510214e-01   2.3053667e-01   2.9663607e-01
  -2.9679535e-01  -3.3252115e-01   2.2789977e-01   2.9349179e-01
  -2.9401865e-01  -3.2991610e-01   2.2528982e-01   2.9037611e-01
  -2.9122600e-01  -3.2730201e-01   2.2270675e-01   2.8728895e-01
  -2.8843237e-01  -3.2468946e-01   2.2015011e-01   2.8422975e-01
  -2.8564279e-01  -3.2208134e-01   2.1761967e-01   2.8119830e-01
  -2.8284594e-01  -3.1946857e-01   2.1511583e-01   2.7819503e-01
  -2.8004180e-01  -3.1685114e-01   2.1263860e-01   2.7521995e-01
  -2.7723037e-01  -3.1422904e-01   2.1018797e-01   2.7227305e-01
  -2.7441166e-01  -3.1160229e-01   2.0776395e-01   2.6935435e-01
  -2.7158750e-01  -3.0897316e-01   2.0536543e-01   2.6646252e-01
  -2.6875752e-01  -3.0634121e-01   2.0299264e-01   2.6359782e-01
  -2.6592107e-01  -3.0370560e-01   2.0064596e-01   2.6076074e-01
  -2.6307814e-01  -3.0106635e-01   1.9832540e-01   2.5795126e-01
  -2.6022874e-01  -2.9842344e-01   1.9603097e-01   2.5516938e-01
  -2.5737286e-01  -2.9577688e-01   1.9376265e-01   2.5241512e-01
  -2.5451621e-01  -2.9313022e-01   1.9151869e-01   2.4968639e-01
  -2.5165539e-01  -2.9048134e-01   1.8930013e-01   2.4698442e-01
  -2.4878995e-01  -2.8782997e-01   1.8710712e-01   2.4430938e-01
  -2.4591990e-01  -2.8517611e-01   1.8493966e-01   2.4166127e-01
  -2.4304523e-01  -2.8251976e-01   1.8279774e-01   2.3904009e-01
  -2.4016596e-01  -2.7986074e-01   1.8068113e-01   2.3644557e-01
  -2.3728218e-01  -2.7719796e-01   1.7858822e-01   2.3387583e-01
  -2.3439382e-01  -2.7453227e-01   1.7652025e-01   2.3133234e-01
  -2.3150087e-01  -2.7186369e-01   1.7447724e-01   2.2881509e-01
  -2.2860335e-01  -2.6919219e-01   1.7245919e-01   2.2632408e-01
  -2.2570125e-01  -2.6651780e-01   1.7046608e-01   2.2385932e-01
  -2.2278721e-01  -2.6383490e-01   1.6849541e-01   2.2141776e-01
  -2.1985353e-01  -2.6113759e-01   1.6654451e-01   2.1899621e-01
  -2.1691303e-01  -2.5843567e-01   1.6461780e-01   2.1659998e-01
  -2.1396571e-01  -2.5572914e-01   1.6271528e-01   2.1422906e-01
  -2.1101156e-01  -2.5301800e-01   1.6083693e-01   2.1188346e-01
  -2.0805060e-01  -2.5030224e-01   1.5898278e-01   2.0956318e-01
  -2.0508281e-01  -2.4758188e-01   1.5715280e-01   2.0726821e-01
  -2.0210820e-01  -2.4485690e-01   1.5534701e-01   2.0499856e-01
  -1.9912677e-01  -2.4212730e-01   1.5356540e-01   2.0275423e-01
  -1.9613851e-01  -2.3939310e-01   1.5180798e-01   2.0053522e-01
  -1.9314344e-01  -2.3665428e-01   1.5007474e-01   1.9834152e-01
  -1.9014154e-01  -2.3391085e-01   1.4836568e-01   1.9617314e-01
  -1.8713282e-01  -2.3116281e-01   1.4668081e-01   1.9403007e-01
  -1.8411729e-01  -2.2841016e-01   1.4502012e-01   1.9191232e-01
  -1.8109492e-01  -2.2565289e-01   1.4338362e-01   1.8981989e-01
  -1.7806574e-01  -2.2289101e-01   1.4177130e-01   1.8775278e-01
  -1.7502974e-01  -2.2012452e-01   1.4018316e-01   1.8571098e-01
  -1.7198691e-01  -2.1735341e-01   1.3861920e-01   1.8369450e-01
  -1.6893573e-01  -2.1457662e-01   1.3707915e-01   1.8170297e-01
  -1.6584334e-01  -2.1177107e-01   1.3555702e-01   1.7972864e-01
  -1.6273883e-01  -2.0895718e-01   1.3405810e-01   1.7777837e-01
  -1.5962217e-01  -2.0613494e-01   1.3258240e-01   1.7585217e-01
  -1.5649339e-01  -2.0330437e-01   1.3112991e-01   1.7395003e-01
  -1.5335247e-01  -2.0046545e-01   1.2970063e-01   1.7207195e-01
  -1.5019942e-01  -1.9761819e-01   1.2829458e-01   1.7021793e-01
  -1.4703423e-01  -1.9476258e-01   1.2691173e-01   1.6838797e-01
  -1.4385692e-01  -1.9189864e-01   1.2555210e-01   1.6658208e-01
  -1.4066746e-01  -1.8902635e-01   1.2421569e-01   1.6480025e-01
  -1.3746588e-01  -1.8614572e-01   1.2290250e-01   1.6304248e-01
  -1.3425216e-01  -1.8325675e-01   1.2161251e-01   1.6130878e-01
  -1.3102631e-01  -1.8035943e-01   1.2034575e-01   1.5959914e-01
  -1.2776969e-01  -1.7744009e-01   1.1910037e-01   1.5791072e-01
  -1.2448449e-01  -1.7450033e-01   1.1787659e-01   1.5624387e-01
  -1.2118125e-01  -1.7154790e-01   1.1667545e-01   1.5460018e-01
  -1.1786000e-01  -1.6858280e-01   1.1549694e-01   1.5297966e-01
  -1.1452071e-01  -1.6560503e-01   1.1434108e-01   1.5138231e-01
  -1.1116340e-01  -1.6261459e-01   1.1320785e-01   1.4980812e-01
